"customer_id","customer_name","age","product_id","product_name","category","order_id","ship_mode","sales"
"Dl-13600","Dorris liebe",68,"OFF-BI-10003355","Cardinal Holdit Business Card Pockets","Office Supplies","CA-2014-153150","Second Class","19.92"
"SV-20365","Seth Vernon",22,"FUR-FU-10000010","DAX Value U-Channel Document Frames  Easel Back","Furniture","CA-2014-130092","First Class","9.94"
"KC-16540","Kelly Collister",39,"FUR-FU-10002253","Howard Miller 13 Diameter Pewter Finish Round Wall Clock","Furniture","CA-2017-108910","Standard Class","103.056"
"CK-12325","Christine Kargatis",53,"OFF-BI-10001658","GBC Standard Therm-A-Bind Covers","Office Supplies","CA-2014-104472","Standard Class","59.808"
"CK-12325","Christine Kargatis",53,"FUR-FU-10000246","Aluminum Document Frame","Furniture","CA-2014-104472","Standard Class","73.32"
"RD-19810","Ross DeVincentis",35,"OFF-PA-10004092","Tops Green Bar Computer Printout Paper","Office Supplies","CA-2016-112942","Standard Class","146.82"
"MP-17965","Michael Paige",18,"FUR-TA-10000198","Chromcraft Bull-Nose Wood Oval Conference Tables & Bases","Furniture","CA-2016-142335","Standard Class","1652.94"
"MP-17965","Michael Paige",18,"OFF-ST-10000036","Recycled Data-Pak for Archival Bound Computer Printouts  12-1/2 x 12-1/2 x 16","Office Supplies","CA-2016-142335","Standard Class","296.37"
"MR-17545","Mathew Reese",37,"FUR-FU-10000222","Seth Thomas 16 Steel Case Clock","Furniture","CA-2014-117429","Standard Class","129.92"
"SC-20695","Steve Chapman",46,"OFF-SU-10004664","Acme Softgrip Scissors","Office Supplies","CA-2016-114713","Standard Class","45.584"
"JF-15355","Jay Fein",70,"OFF-EN-10001141","Manila Recycled Extra-Heavyweight Clasp Envelopes  6 x 9","Office Supplies","CA-2017-144113","Standard Class","17.568"
"JF-15355","Jay Fein",70,"TEC-PH-10002170","ClearSounds CSC500 Amplified Spirit Phone Corded phone","Technology","CA-2017-144113","Standard Class","55.992"
"EG-13900","Emily Grady",60,"OFF-PA-10001954","Xerox 1964","Office Supplies","US-2016-150861","First Class","182.72"
"EG-13900","Emily Grady",60,"FUR-TA-10002228","Bevis Traditional Conference Table Top  Plinth Base","Furniture","US-2016-150861","First Class","400.032"
"EG-13900","Emily Grady",60,"OFF-ST-10004634","Personal Folder Holder  Ebony","Office Supplies","US-2016-150861","First Class","33.63"
"EG-13900","Emily Grady",60,"FUR-CH-10002965","Global Leather Highback Executive Chair with Pneumatic Height Adjustment  Black","Furniture","US-2016-150861","First Class","542.646"
"EG-13900","Emily Grady",60,"OFF-LA-10001317","Avery 520","Office Supplies","US-2016-150861","First Class","6.3"
"DS-13030","Darrin Sayre",62,"OFF-ST-10000736","Carina Double Wide Media Storage Towers in Natural & Black","Office Supplies","CA-2017-131954","Standard Class","242.94"
"DS-13030","Darrin Sayre",62,"TEC-AC-10003610","Logitech Illuminated - Keyboard","Technology","CA-2017-131954","Standard Class","179.97"
"DS-13030","Darrin Sayre",62,"OFF-BI-10003982","Wilson Jones Century Plastic Molded Ring Binders","Office Supplies","CA-2017-131954","Standard Class","99.696"
"DS-13030","Darrin Sayre",62,"OFF-BI-10003291","Wilson Jones Leather-Like Binders with DublLock Round Rings","Office Supplies","CA-2017-131954","Standard Class","27.936"
"DS-13030","Darrin Sayre",62,"FUR-BO-10001619","OSullivan Cherrywood Estates Traditional Bookcase","Furniture","CA-2017-131954","Standard Class","84.98"
"DS-13030","Darrin Sayre",62,"OFF-BI-10000138","Acco Translucent Poly Ring Binders","Office Supplies","CA-2017-131954","Standard Class","18.72"
"GZ-14470","Gary Zandusky",64,"TEC-AC-10001383","Logitech Wireless Touch Keyboard K400","Technology","CA-2014-132500","Standard Class","49.98"
"PO-19195","Phillina Ober",45,"OFF-LA-10003223","Avery 508","Office Supplies","CA-2014-112326","Standard Class","11.784"
"PO-19195","Phillina Ober",45,"OFF-ST-10002743","SAFCO Boltless Steel Shelving","Office Supplies","CA-2014-112326","Standard Class","272.736"
"PO-19195","Phillina Ober",45,"OFF-BI-10004094","GBC Standard Plastic Binding Systems Combs","Office Supplies","CA-2014-112326","Standard Class","3.54"
"SS-20875","Sung Shariari",18,"OFF-SU-10004498","Martin-Yale Premier Letter Opener","Office Supplies","US-2016-146710","Standard Class","51.52"
"SS-20875","Sung Shariari",18,"OFF-PA-10002615","Ampad Gold Fibre Wirebound Steno Books  6 x 9  Gregg Ruled","Office Supplies","US-2016-146710","Standard Class","3.528"
"SS-20875","Sung Shariari",18,"OFF-PA-10004971","Xerox 196","Office Supplies","US-2016-146710","Standard Class","4.624"
"SS-20875","Sung Shariari",18,"OFF-SU-10004261","Fiskars 8 Scissors  2/Pack","Office Supplies","US-2016-146710","Standard Class","55.168"
"MH-17785","Maya Herman",51,"FUR-TA-10002607","KI Conference Tables","Furniture","CA-2014-124429","Same Day","567.12"
"MH-17785","Maya Herman",51,"OFF-ST-10001809","Fellowes Officeware Wire Shelving","Office Supplies","CA-2014-124429","Same Day","359.32"
"PB-19105","Peter Buhler",32,"TEC-PH-10000004","Belkin iPhone and iPad Lightning Cable","Technology","CA-2016-150889","Second Class","11.992"
"RF-19735","Roland Fjeld",38,"OFF-BI-10003638","GBC Durable Plastic Covers","Office Supplies","CA-2017-126074","Standard Class","58.05"
"RF-19735","Roland Fjeld",38,"FUR-FU-10003577","Nu-Dell Leatherette Frames","Furniture","CA-2017-126074","Standard Class","157.74"
"RF-19735","Roland Fjeld",38,"OFF-AR-10003478","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters  4/Pack","Office Supplies","CA-2017-126074","Standard Class","56.98"
"RF-19735","Roland Fjeld",38,"OFF-BI-10000546","Avery Durable Binders","Office Supplies","CA-2017-126074","Standard Class","2.88"
"YC-21895","Yoseph Carroll",42,"TEC-CO-10002095","Hewlett Packard 610 Color Digital Copier / Printer","Technology","CA-2016-110499","First Class","1199.976"
"MS-17830","Melanie Seite",61,"FUR-FU-10002759","12-1/2 Diameter Round Wall Clock","Furniture","CA-2015-135272","Standard Class","79.92"
"NB-18655","Nona Balk",42,"FUR-TA-10001095","Chromcraft Round Conference Tables","Furniture","CA-2016-140928","Standard Class","383.438"
"DC-13285","Debra Catini",48,"OFF-ST-10002444","Recycled Eldon Regeneration Jumbo File","Office Supplies","CA-2014-106803","Standard Class","24.56"
"DC-13285","Debra Catini",48,"TEC-AC-10001267","Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...","Technology","CA-2014-106803","Standard Class","119.8"
"CP-12340","Christine Phan",38,"OFF-BI-10000848","Angle-D Ring Binders","Office Supplies","CA-2017-117240","Standard Class","13.128"
"BF-11020","Barry Franzosisch",67,"OFF-PA-10002377","Xerox 1916","Office Supplies","CA-2017-133333","Standard Class","22.72"
"AR-10510","Andrew Roberts",58,"OFF-PA-10003441","Xerox 226","Office Supplies","CA-2015-112319","Standard Class","58.32"
"JC-16105","Julie Creighton",56,"OFF-LA-10004484","Avery 476","Office Supplies","CA-2017-126046","Standard Class","12.39"
"LH-17020","Lisa Hazard",60,"TEC-PH-10003931","JBL Micro Wireless Portable Bluetooth Speaker","Technology","CA-2015-114923","Standard Class","107.982"
"CS-12250","Chris Selesnick",59,"OFF-EN-10001990","Staple envelope","Office Supplies","CA-2014-162775","Second Class","11.36"
"CS-12250","Chris Selesnick",59,"OFF-EN-10001532","Brown Kraft Recycled Envelopes","Office Supplies","CA-2014-162775","Second Class","50.94"
"CS-12250","Chris Selesnick",59,"TEC-AC-10003174","Plantronics S12 Corded Telephone Headset System","Technology","CA-2014-162775","Second Class","646.74"
"CS-12250","Chris Selesnick",59,"OFF-BI-10004187","3-ring staple pack","Office Supplies","CA-2014-162775","Second Class","5.64"
"CS-12250","Chris Selesnick",59,"OFF-ST-10000025","Fellowes Stor/Drawer Steel Plus Storage Drawers","Office Supplies","CA-2014-162775","Second Class","572.58"
"AJ-10795","Anthony Johnson",27,"FUR-FU-10004306","Electrix Halogen Magnifier Lamp","Furniture","CA-2014-106810","Standard Class","310.88"
"LE-16810","Laurel Elliston",62,"FUR-CH-10003746","Hon 4070 Series Pagoda Round Back Stacking Chairs","Furniture","CA-2016-157245","Standard Class","641.96"
"BV-11245","Benjamin Venier",46,"OFF-BI-10001036","Cardinal EasyOpen D-Ring Binders","Office Supplies","CA-2017-104220","Standard Class","18.28"
"BV-11245","Benjamin Venier",46,"TEC-PH-10004614","AT&T 841000 Phone","Technology","CA-2017-104220","Standard Class","207"
"BV-11245","Benjamin Venier",46,"OFF-BI-10000301","GBC Instant Report Kit","Office Supplies","CA-2017-104220","Standard Class","32.35"
"BV-11245","Benjamin Venier",46,"OFF-BI-10003910","DXL Angle-View Binders with Locking Rings by Samsill","Office Supplies","CA-2017-104220","Standard Class","7.71"
"BV-11245","Benjamin Venier",46,"OFF-AR-10004648","Boston 19500 Mighty Mite Electric Pencil Sharpener","Office Supplies","CA-2017-104220","Standard Class","40.3"
"BV-11245","Benjamin Venier",46,"FUR-FU-10002597","C-Line Magnetic Cubicle Keepers  Clear Polypropylene","Furniture","CA-2017-104220","Standard Class","34.58"
"DL-12865","Dan Lawera",26,"OFF-AR-10003405","Dixon My First Ticonderoga Pencil  #2","Office Supplies","CA-2014-165974","Standard Class","32.76"
"NZ-18565","Nick Zandusky",23,"FUR-CH-10002335","Hon GuestStacker Chair","Furniture","CA-2015-144267","First Class","544.008"
"NZ-18565","Nick Zandusky",23,"OFF-PA-10000157","Xerox 191","Office Supplies","CA-2015-144267","First Class","59.94"
"NZ-18565","Nick Zandusky",23,"OFF-PA-10001947","Xerox 1974","Office Supplies","CA-2015-144267","First Class","23.92"
"NZ-18565","Nick Zandusky",23,"OFF-PA-10003657","Xerox 1927","Office Supplies","CA-2015-144267","First Class","4.28"
"BM-11785","Bryan Mills",31,"OFF-BI-10001098","Acco D-Ring Binder w/DublLock","Office Supplies","US-2015-157014","Second Class","32.07"
"BM-11785","Bryan Mills",31,"TEC-AC-10002167","Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive","Technology","US-2015-157014","Second Class","24"
"BM-11785","Bryan Mills",31,"FUR-BO-10004409","Safco Value Mate Series Steel Bookcases  Baked Enamel Finish on Steel  Gray","Furniture","US-2015-157014","Second Class","35.49"
"BM-11785","Bryan Mills",31,"TEC-AC-10000057","Microsoft Natural Ergonomic Keyboard 4000","Technology","US-2015-157014","Second Class","47.984"
"EA-14035","Erin Ashbrook",61,"OFF-EN-10000056","Cameo Buff Policy Envelopes","Office Supplies","CA-2015-154921","Standard Class","186.69"
"CL-12565","Clay Ludtke",36,"OFF-BI-10000014","Heavy-Duty E-Z-D Binders","Office Supplies","CA-2017-129567","Second Class","17.456"
"LT-17110","Liz Thompson",51,"FUR-CH-10004675","Lifetime Advantage Folding Chairs  4/Carton","Furniture","CA-2015-154620","Standard Class","348.928"
"SA-20830","Sue Ann Reed",34,"OFF-BI-10001543","GBC VeloBinder Manual Binding System","Office Supplies","CA-2015-115938","Standard Class","143.96"
"SA-20830","Sue Ann Reed",34,"OFF-ST-10001321","Decoflex Hanging Personal Folder File  Blue","Office Supplies","CA-2015-115938","Standard Class","15.42"
"SA-20830","Sue Ann Reed",34,"OFF-BI-10001132","Acco PRESSTEX Data Binder with Storage Hooks  Dark Blue  9 1/2 X 11","Office Supplies","CA-2015-115938","Standard Class","43.04"
"SA-20830","Sue Ann Reed",34,"FUR-CH-10003199","Office Star - Contemporary Task Swivel Chair","Furniture","CA-2015-115938","Standard Class","332.94"
"JK-15730","Joe Kamberova",69,"TEC-PH-10001530","Cisco Unified IP Phone 7945G VoIP phone","Technology","CA-2016-105256","Same Day","1363.96"
"ES-14020","Erica Smith",47,"OFF-LA-10001569","Avery 499","Office Supplies","CA-2014-156433","Standard Class","9.96"
"ES-14020","Erica Smith",47,"OFF-PA-10003724","Wirebound Message Book  4 per Page","Office Supplies","CA-2014-156433","Standard Class","21.72"
"RH-19495","Rick Hansen",19,"OFF-BI-10000546","Avery Durable Binders","Office Supplies","CA-2017-151428","Standard Class","20.16"
"DB-13120","David Bremer",60,"OFF-PA-10000176","Xerox 1887","Office Supplies","CA-2015-124653","First Class","132.79"
"DB-13120","David Bremer",60,"OFF-PA-10002365","Xerox 1967","Office Supplies","CA-2015-124653","First Class","12.96"
"DB-13120","David Bremer",60,"OFF-LA-10002271","Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set","Office Supplies","CA-2015-124653","First Class","21.56"
"CD-11920","Carlos Daly",51,"FUR-CH-10002647","Situations Contoured Folding Chairs  4/Set","Furniture","CA-2015-101910","Standard Class","283.92"
"HW-14935","Helen Wasserman",55,"FUR-FU-10004090","Executive Impressions 14 Contract Wall Clock","Furniture","CA-2017-105809","First Class","22.23"
"HW-14935","Helen Wasserman",55,"TEC-PH-10001580","Logitech Mobile Speakerphone P710e - speaker phone","Technology","CA-2017-105809","First Class","215.968"
"HW-14935","Helen Wasserman",55,"OFF-AP-10000576","Belkin 7 Outlet SurgeMaster II","Office Supplies","CA-2016-136133","Second Class","355.32"
"MC-18130","Mike Caudle",59,"OFF-PA-10003953","Xerox 218","Office Supplies","CA-2016-115504","Standard Class","12.96"
"GM-14440","Gary McGarr",19,"FUR-FU-10000794","Eldon Stackable Tray  Side-Load  Legal  Smoke","Furniture","CA-2017-135783","First Class","18.28"
"RA-19915","Russell Applegate",47,"OFF-AR-10001897","Model L Table or Wall-Mount Pencil Sharpener","Office Supplies","CA-2014-134313","Standard Class","43.176"
"RA-19915","Russell Applegate",47,"TEC-PH-10001795","ClearOne CHATAttach 160 - speaker phone","Technology","CA-2014-134313","Standard Class","1983.968"
"AA-10375","Allen Armold",22,"FUR-FU-10003347","Coloredge Poster Frame","Furniture","CA-2015-140921","First Class","28.4"
"AA-10375","Allen Armold",22,"TEC-AC-10004901","Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ","Technology","CA-2015-140921","First Class","149.97"
"ZC-21910","Zuschuss Carroll",61,"OFF-AR-10003190","Newell 32","Office Supplies","CA-2014-151995","First Class","11.52"
"ZC-21910","Zuschuss Carroll",61,"FUR-TA-10002903","Bevis Round Bullnose 29 High Table Top","Furniture","CA-2014-151995","First Class","1298.55"
"ZC-21910","Zuschuss Carroll",61,"OFF-AP-10000240","Belkin F9G930V10-GRY 9 Outlet Surge","Office Supplies","CA-2014-151995","First Class","213.92"
"ZC-21910","Zuschuss Carroll",61,"TEC-AC-10001101","Sony 16GB Class 10 Micro SDHC R40 Memory Card","Technology","CA-2014-151995","First Class","25.78"
"PJ-19015","Pauline Johnson",48,"FUR-FU-10000794","Eldon Stackable Tray  Side-Load  Legal  Smoke","Furniture","CA-2017-143686","Same Day","18.28"
"PJ-19015","Pauline Johnson",48,"TEC-AC-10001838","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","Technology","CA-2017-143686","Same Day","1399.93"
"BW-11110","Bart Watters",50,"OFF-PA-10000061","Xerox 205","Office Supplies","CA-2015-106565","First Class","51.84"
"DB-13210","Dean Braden",41,"OFF-PA-10003651","Xerox 1968","Office Supplies","CA-2016-149370","Standard Class","5.344"
"CA-12775","Cynthia Arntzen",57,"OFF-PA-10000304","Xerox 1995","Office Supplies","CA-2014-140858","Standard Class","41.472"
"CA-12775","Cynthia Arntzen",57,"OFF-BI-10003094","Self-Adhesive Ring Binder Labels","Office Supplies","CA-2014-140858","Standard Class","3.168"
"CA-12775","Cynthia Arntzen",57,"FUR-CH-10001394","Global Leather Executive Chair","Furniture","CA-2014-140858","Standard Class","1228.465"
"CA-12775","Cynthia Arntzen",57,"OFF-BI-10004230","GBC Recycled Grain Textured Covers","Office Supplies","CA-2014-140858","Standard Class","31.086"
"CA-12775","Cynthia Arntzen",57,"OFF-PA-10003395","Xerox 1941","Office Supplies","CA-2014-140858","Standard Class","335.52"
"TR-21325","Toby Ritter",45,"TEC-AC-10002402","Razer Kraken PRO Over Ear PC and Music Headset","Technology","CA-2017-101434","Standard Class","239.97"
"TR-21325","Toby Ritter",45,"OFF-LA-10003223","Avery 508","Office Supplies","CA-2017-101434","Standard Class","9.82"
"PG-18820","Patrick Gardner",38,"TEC-AC-10003441","Kingston Digital DataTraveler 32GB USB 2.0","Technology","US-2014-102071","Standard Class","67.8"
"PG-18820","Patrick Gardner",38,"TEC-AC-10000109","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","Technology","US-2014-102071","Standard Class","167.97"
"GT-14710","Greg Tran",67,"OFF-FA-10002280","Advantus Plastic Paper Clips","Office Supplies","CA-2017-126956","Standard Class","35"
"GT-14710","Greg Tran",67,"OFF-SU-10000381","Acme Forged Steel Scissors with Black Enamel Handles","Office Supplies","CA-2017-126956","Standard Class","37.24"
"GT-14710","Greg Tran",67,"OFF-EN-10004459","Security-Tint Envelopes","Office Supplies","CA-2017-126956","Standard Class","15.28"
"JE-15745","Joel Eaton",25,"FUR-CH-10000665","Global Airflow Leather Mesh Back Chair  Black","Furniture","CA-2017-129462","Second Class","301.96"
"JE-15745","Joel Eaton",25,"OFF-AP-10003884","Fellowes Smart Surge Ten-Outlet Protector  Platinum","Office Supplies","CA-2017-129462","Second Class","180.66"
"JE-15745","Joel Eaton",25,"TEC-PH-10001557","Pyle PMP37LED","Technology","CA-2017-129462","Second Class","191.98"
"JE-15745","Joel Eaton",25,"TEC-PH-10002085","Clarity 53712","Technology","CA-2017-129462","Second Class","65.99"
"JB-15400","Jennifer Braxton",39,"OFF-AR-10002956","Boston 16801 Nautilus Battery Pencil Sharpener","Office Supplies","CA-2016-165316","Standard Class","35.216"
"JB-15400","Jennifer Braxton",39,"OFF-AP-10003266","Holmes Replacement Filter for HEPA Air Cleaner  Large Room","Office Supplies","CA-2016-165316","Standard Class","23.696"
"JB-15400","Jennifer Braxton",39,"TEC-MA-10004002","Zebra GX420t Direct Thermal/Thermal Transfer Printer","Technology","CA-2016-165316","Standard Class","265.475"
"LH-17020","Lisa Hazard",60,"OFF-BI-10001071","GBC ProClick Punch Binding System","Office Supplies","US-2014-115987","Second Class","51.184"
"JL-15175","James Lanier",25,"OFF-PA-10001560","Adams Telephone Message Books  5 1/4” x 11”","Office Supplies","US-2017-156083","Standard Class","9.664"
"EB-13705","Ed Braxton",41,"TEC-PH-10002365","Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S","Technology","US-2016-137547","Standard Class","21.072"
"BM-11650","Brian Moss",48,"OFF-AR-10004648","Boston 19500 Mighty Mite Electric Pencil Sharpener","Office Supplies","CA-2015-100454","Standard Class","60.45"
"BM-11650","Brian Moss",48,"OFF-AR-10002578","Newell 335","Office Supplies","CA-2015-100454","Standard Class","11.52"
"BM-11650","Brian Moss",48,"FUR-BO-10001519","OSullivan 3-Shelf Heavy-Duty Bookcases","Furniture","CA-2015-100454","Standard Class","186.048"
